Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Reporting Type]
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","747","Northern Africa and Western Asia","2012","149268","2012","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016 and 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","747","Northern Africa and Western Asia","2014","156695","2014","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","747","Northern Africa and Western Asia","2016","173835","2016","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","747","Northern Africa and Western Asia","2017","176520","2017","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2000","577","2000","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2005","694","2005","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2010","737","2010","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2012","740","2012","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2014","742","2014","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2016","746","2016","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","748","Eswatini","2017","746","2017","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2000","247","2000","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.. 
Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2005","250","2005","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.. 
Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2010","276","2010","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.. 
Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2012","307","2012","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.. 
Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2014","308","2014","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2016","312","2016","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","752","Sweden","2017","312","2017","FAO-WIEWS","Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2000","115931","2000","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016 and 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2005","143073","2005","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016 and 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2010","156662","2010","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016 and 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2012","161050","2012","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016 and 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2014","163528","2014","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2016","164386","2016","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","753","Eastern and South-Eastern Asia","2017","164534","2017","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2000","24780","2000","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2005","29213","2005","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2010","37967","2010","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2012","39684","2012","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2014","39908","2014","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2016","39942","2016","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","756","Switzerland","2017","39949","2017","FAO-WIEWS and EURISCO (http://eurisco.ipk-gatersleben.de)","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2000","61","2000","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2005","22830","2005","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2010","30843","2010","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2012","31231","2012","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2014","31387","2014","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2016","31887","2016","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","764","Thailand","2017","31887","2017","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2000","218","2000","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2005","218","2005","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2010","218","2010","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2012","218","2012","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2014","220","2014","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2016","220","2016","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","768","Togo","2017","220","2017","FAO-WIEWS","Estimate based on 2016 report.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2000","0","2000","NA","","NA","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2005","0","2005","NA","","NA","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2010","5292","2010","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2012","5292","2012","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2014","5923","2014","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2016","19784","2016","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2017.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","788","Tunisia","2017","19999","2017","FAO-WIEWS","","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","792","Turkey","2000","11486","2000","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","792","Turkey","2005","12792","2005","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_PLNTSTOR","Plant breeds for which sufficient genetic resources are stored (number)","792","Turkey","2010","13026","2010","FAO-WIEWS","Estimate based on the acquisition date of each conserved accession as reported in 2014.","E","NUMBER","","G"
