Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","6.37500000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","0.41666667","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","2.04166667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","3.45833333","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","1.45833333","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","3.00000000","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.71981817","2017","INEC based on National time use survey 2017","","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.65720812","2017","INEC based on National time use survey 2017","","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","5.81007628","2017","INEC based on National time use survey 2017","","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","6.57913967","2017","INEC based on National time use survey 2017","","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","6.04494180","2017","INEC based on National time use survey 2017","","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","3.66773206","2017","INEC based on National time use survey 2017","","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","4.35001712","2017","INEC based on National time use survey 2017","","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","3.87614276","2017","INEC based on National time use survey 2017","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.71246691","2017","INEC based on National time use survey 2017","","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.83892915","2017","INEC based on National time use survey 2017","","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.74877853","2017","INEC based on National time use survey 2017","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","0.41666667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","1.29166667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","0.87500000","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","0.54166667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","0.66666667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","0.45833333","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","2.45833333","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","2.04166667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","6.66666667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2014","6.29166667","2014","US Bureau of Labor Statistics based on American Time Use Survey 2014","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","0.29166667","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","1.79166667","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","0.37500000","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","0.50000000","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","0.58333333","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","1.33333333","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","6.50000000","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","2.91666667","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","1.29166667","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","3.16666667","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","2.20833333","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","6.58333333","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","2.20833333","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2015","0.50000000","2015","US Bureau of Labor Statistics based on American Time Use Survey 2015","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","6.41666667","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","1.54166667","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","2.87500000","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","3.83333333","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","1.41666667","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","2.66666667","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","5.83333333","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","0.70833333","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","0.45833333","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2016","0.41666667","2016","US Bureau of Labor Statistics based on American Time Use Survey 2016","","C","PERCENT","65+","ALLAREA","G","MALE"
